TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Vehicle Collision or Pedestrian Struck (with Injury),2015,1,26,16,49,6XX BLOCK SW MARINE DR,Marpole,491284.0,5450699.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,15,0,50,6XX BLOCK W HASTINGS ST,Central Business District,491781.0,5459120.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,9,28,6,37,6XX GRANVILLE ST,Central Business District,491514.0,5458972.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,9,30,16,15,6XX TERMINAL AVE,Strathcona,493406.0,5457601.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,11,8,49,70XX BLOCK CAMBIE ST,Oakridge,491511.0,5452073.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,8,22,16,71XX BLOCK KNIGHT ST,Sunset,494380.0,5451843.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,11,20,18,76XX BLOCK CAMBIE ST,Marpole,491497.0,5451498.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,16,2,17,76XX BLOCK ONTARIO ST,Sunset,492262.0,5451450.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,15,17,29,79XX BLOCK GRANVILLE ST,Marpole,489778.0,5451240.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,20,16,28,79XX BLOCK KNIGHT ST,Victoria-Fraserview,494384.0,5451116.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,18,2,57,7XX BLOCK BIDWELL ST,West End,490330.0,5459819.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,10,27,12,35,7XX BLOCK DAVIE ST,Central Business District,490811.0,5458285.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,6,13,54,7XX BLOCK E 12TH AVE,Mount Pleasant,493535.0,5456334.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,4,10,0,42,7XX BLOCK E 45TH AVE,Sunset,493450.0,5452934.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,22,14,0,7XX BLOCK E 57TH AVE,Sunset,493415.0,5451724.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,22,19,31,7XX BLOCK E 63RD AVE,Sunset,493394.0,5451140.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,18,11,30,7XX BLOCK GRANVILLE ST,Central Business District,491388.0,5458844.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,10,12,22,18,7XX BLOCK GREAT NORTHERN WAY,Mount Pleasant,493552.0,5457098.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,13,14,12,7XX BLOCK NELSON ST,Central Business District,491039.0,5458519.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,14,10,16,7XX BLOCK PACIFIC BLVD,Central Business District,492033.0,5458201.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,26,9,30,7XX BLOCK PACIFIC BLVD,Central Business District,492033.0,5458201.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,9,16,15,5,7XX BLOCK PACIFIC BLVD,Central Business District,492033.0,5458201.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,6,21,44,7XX BLOCK PACIFIC BLVD,Central Business District,492033.0,5458201.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,1,26,13,15,7XX BLOCK RICHARDS ST,Central Business District,491529.0,5458704.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,14,12,19,7XX BLOCK SW MARINE DR,Marpole,491129.0,5450600.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,24,15,46,7XX BLOCK TERMINAL AVE,Strathcona,493560.0,5457560.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,28,10,42,7XX BLOCK TERMINAL AVE,Strathcona,493560.0,5457560.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,12,10,23,15,7XX BLOCK THURLOW ST,West End,491025.0,5459206.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,9,22,15,23,7XX BLOCK VERNON DR,Strathcona,494236.0,5458408.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,7,22,1,7XX BLOCK W 70TH AVE,Marpole,491106.0,5450617.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,11,9,31,7XX BLOCK W BROADWAY AVE,Fairview,491254.0,5456733.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,16,11,44,7XX BLOCK W BROADWAY AVE,Fairview,491254.0,5456733.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,12,5,15,28,7XX BLOCK W BROADWAY AVE,Fairview,491254.0,5456733.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,4,14,15,10,7XX COMMERCIAL DR,Grandview-Woodland,494874.0,5458406.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,16,18,44,7XX E 12TH AVE,Mount Pleasant,493583.0,5456333.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,15,20,23,7XX E 45TH AVE,Sunset,493450.0,5452934.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,24,9,21,7XX HORNBY ST,Central Business District,491165.0,5458904.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,9,19,17,31,7XX PACIFIC ST,Central Business District,490551.0,5458083.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,11,18,52,80XX BLOCK CAMBIE ST,Marpole,491477.0,5451048.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,15,16,11,80XX GRANVILLE ST,Marpole,489775.0,5451078.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,14,19,13,81XX BLOCK BORDEN ST,Victoria-Fraserview,494614.0,5450889.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,1,5,14,29,81XX KNIGHT STREET BRDG,Sunset,494372.0,5450868.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,12,13,34,81XX KNIGHT STREET BRDG,Sunset,494372.0,5450868.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,4,13,11,23,81XX KNIGHT STREET BRDG,Sunset,494372.0,5450868.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,4,19,13,30,81XX KNIGHT STREET BRDG,Sunset,494372.0,5450868.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,12,16,23,81XX KNIGHT STREET BRDG,Sunset,494372.0,5450868.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,3,13,34,81XX KNIGHT STREET BRDG,Sunset,494372.0,5450868.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,23,15,0,81XX KNIGHT STREET BRDG,Sunset,494372.0,5450871.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,21,16,41,81XX KNIGHT STREET BRDG,Victoria-Fraserview,494387.0,5450874.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,28,13,2,83XX BLOCK ASH ST,Marpole,491239.0,5450808.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,23,12,54,83XX BLOCK GRANVILLE ST,Marpole,489771.0,5450936.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,15,19,58,84XX BLOCK GRANVILLE ST,Marpole,489769.0,5450831.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,17,13,25,84XX BLOCK GRANVILLE ST,Marpole,489769.0,5450831.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,10,18,34,85XX STANLEY PARK DR,Stanley Park,489106.0,5460343.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,23,20,27,85XX STANLEY PARK DR,Stanley Park,489106.0,5460343.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,9,16,42,86XX GRANVILLE ST,Marpole,489763.0,5450620.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,12,15,3,87XX BLOCK OAK ST,Marpole,490512.0,5450459.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,22,16,39,88XX OAK STREET BRDG,Marpole,490534.0,5450260.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,24,15,49,88XX OAK STREET BRDG,Marpole,490534.0,5450260.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,14,15,30,89XX BLOCK STANLEY PARK DR,Stanley Park,489232.0,5459996.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,15,21,7,8XX BLOCK BURRARD ST,Central Business District,491049.0,5458935.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,28,9,2,8XX BLOCK DAVIE ST,Central Business District,490739.0,5458356.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,1,9,18,3,8XX BLOCK DENMAN ST,West End,490111.0,5459829.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,1,18,25,8XX BLOCK HORNBY ST,Central Business District,491125.0,5458864.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,24,17,12,8XX BLOCK TERMINAL AVE,Strathcona,493730.0,5457515.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,26,21,33,8XX BLOCK W 10TH AVE,Fairview,491106.0,5456630.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,21,15,26,8XX BLOCK W 27TH AVE,South Cambie,491066.0,5454938.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,7,17,9,8XX BLOCK W 8TH AVE,Fairview,491110.0,5456838.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,4,27,8,59,8XX NICOLA ST,West End,490452.0,5459541.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,2,19,52,9XX BLOCK BEACH AVE,Central Business District,490331.0,5458088.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,10,2,21,30,9XX BLOCK COMMERCIAL DR,Grandview-Woodland,494946.0,5458197.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,9,6,11,45,9XX BLOCK DENMAN ST,West End,490016.0,5459730.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,18,10,40,9XX BLOCK DRAKE ST,Central Business District,490552.0,5458310.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,26,11,37,9XX BLOCK E 12TH AVE,Mount Pleasant,493816.0,5456330.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,27,9,24,9XX BLOCK E 49TH AVE,Sunset,493709.0,5452517.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,27,23,51,9XX BLOCK E 57TH AVE,Sunset,493692.0,5451718.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,20,14,20,9XX BLOCK GRANVILLE ST,Central Business District,491151.0,5458606.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,6,4,45,9XX BLOCK GRANVILLE ST,Central Business District,491151.0,5458606.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,26,17,10,9XX BLOCK HOMER ST,Central Business District,491365.0,5458396.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,4,16,17,9XX BLOCK QUEBEC ST,Central Business District,492573.0,5458192.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,1,20,43,9XX BLOCK ROBSON ST,Central Business District,491132.0,5458896.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,7,7,16,9XX BLOCK SEYMOUR ST,Central Business District,491223.0,5458531.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,5,3,32,9XX BLOCK VENABLES ST,Strathcona,493847.0,5458198.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,12,5,14,15,9XX BLOCK W 12TH AVE,Fairview,490920.0,5456426.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,19,18,35,9XX BLOCK W 38TH AVE,South Cambie,490837.0,5453775.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,28,16,48,9XX BLOCK W 41ST AVE,Oakridge,490855.0,5453456.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,27,14,16,9XX BLOCK W 49TH AVE,Oakridge,490759.0,5452642.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,22,3,54,9XX BLOCK W CORDOVA ST,Central Business District,491641.0,5459390.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,9,17,52,9XX CANADA PL,Central Business District,491632.0,5459478.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,9,19,17,38,9XX COOPERAGE WAY,Central Business District,491789.0,5457960.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,18,6,48,9XX MAINLAND ST,Central Business District,491438.0,5458319.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,10,13,14,8,ABBOTT ST / KEEFER PL,Central Business District,492171.0,5458556.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,22,1,35,ABBOTT ST / W CORDOVA ST,Central Business District,492233.0,5458913.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,18,21,30,ABBOTT ST / W PENDER ST,Central Business District,492175.0,5458706.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,29,12,11,ABBOTT ST / W PENDER ST,Central Business District,492175.0,5458706.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,29,15,38,ABBOTT ST / W PENDER ST,Central Business District,492175.0,5458706.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,3,7,19,ADANAC ST / CLARK DR,Strathcona,494381.0,5458326.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,8,9,14,ADANAC ST / COMMERCIAL DR,Grandview-Woodland,494873.0,5458315.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,6,16,44,ADANAC ST / MCLEAN DR,Grandview-Woodland,494607.0,5458322.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,13,8,31,ADANAC ST / NANAIMO ST,Grandview-Woodland,495885.0,5458303.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,6,7,56,ADANAC ST / SALSBURY DR,Grandview-Woodland,495028.0,5458312.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,30,14,49,ALBERNI ST / BIDWELL ST,West End,490342.0,5459832.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,9,18,22,36,ALBERNI ST / CARDERO ST,West End,490457.0,5459718.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,9,24,21,28,ALBERNI ST / NICOLA ST,West End,490544.0,5459631.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,3,10,30,ALBERTA ST / W 49TH AVE,Oakridge,491775.0,5452580.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,12,1,16,33,ALBERTA ST / W 49TH AVE,Oakridge,491775.0,5452580.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,24,18,11,ALBERTA ST / W 7TH AVE,Mount Pleasant,491932.0,5456896.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,9,16,15,59,ALBERTA ST / W BROADWAY AVE,Mount Pleasant,491927.0,5456715.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,6,18,49,ALEXANDER ST / GORE AVE,Strathcona,492884.0,5459039.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,8,17,37,ANGUS DR / W 29TH AVE,Shaughnessy,489411.0,5454761.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,9,23,21,24,ARBUTUS ST / CORNWALL AVE,Kitsilano,488899.0,5457765.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,4,15,15,31,ARBUTUS ST / NANTON AVE,Arbutus Ridge,488843.0,5454996.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,25,16,59,ARBUTUS ST / NANTON AVE,Arbutus Ridge,488843.0,5454996.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,10,6,36,ARBUTUS ST / W 12TH AVE,Kitsilano,488863.0,5456482.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,28,19,5,ARBUTUS ST / W KING EDWARD AVE,Arbutus Ridge,488862.0,5455415.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,4,15,19,ARBUTUS ST / W KING EDWARD AVE,Arbutus Ridge,488862.0,5455415.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,10,8,18,ARGYLE DR / E 57TH AVE,Victoria-Fraserview,494828.0,5451701.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,23,8,21,ARGYLE DR / VICTORIA DR,Victoria-Fraserview,495203.0,5451944.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,12,17,22,8,ARGYLE ST / E 49TH AVE,Victoria-Fraserview,494774.0,5452495.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,26,12,36,ARGYLE ST / SE MARINE DR,Victoria-Fraserview,494750.0,5450924.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,12,20,20,ASH ST / SW MARINE DR,Marpole,491231.0,5450680.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,5,8,11,ASH ST / W 12TH AVE,Fairview,491441.0,5456415.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,12,28,18,42,ASH ST / W 12TH AVE,Fairview,491441.0,5456415.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,21,12,55,ASH ST / W BROADWAY AVE,Fairview,491449.0,5456727.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,8,16,49,ASH ST / W KING EDWARD AVE,South Cambie,491381.0,5455139.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,30,16,18,BAUER ST / MCSPADDEN AVE,Grandview-Woodland,495096.0,5457072.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,15,10,29,BAYSWATER ST / W 4TH AVE,Kitsilano,487554.0,5457309.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,25,17,47,BEACH AVE / THURLOW ST,West End,490149.0,5458324.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,1,17,14,3,BEATRICE ST / KINGSWAY AVE,Kensington-Cedar Cottage,495157.0,5454781.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,24,12,50,BEATTY ST / DUNSMUIR ST,Central Business District,491960.0,5458570.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,26,19,41,BEATTY ST / SMITHE ST,Central Business District,491593.0,5458204.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,9,8,20,18,BEATTY ST / SMITHE ST,Central Business District,491593.0,5458204.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,17,19,35,BEATTY ST / W GEORGIA ST,Central Business District,491835.0,5458445.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,25,2,29,BEATTY ST / W PENDER ST,Central Business District,492111.0,5458724.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,14,18,53,BIDWELL ST / W GEORGIA ST,West End,490393.0,5459881.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,25,20,21,BLENHEIM ST / W 39TH AVE,Dunbar-Southlands,486992.0,5453777.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,4,7,19,46,BLENHEIM ST / W 4TH AVE,Kitsilano,487073.0,5457319.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,19,19,45,BOUNDARY LOOP / LOUGHEED HWY,Renfrew-Collingwood,498186.0,5456951.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,7,16,59,BOUNDARY RD / ARBOR AVE,Killarney,498266.0,5451631.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,29,9,46,BOUNDARY RD / DUNDAS ST,Hastings-Sunrise,498302.0,5459110.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,12,23,29,BOUNDARY RD / E 1ST AVE,Hastings-Sunrise,498277.0,5457418.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,12,12,19,22,BOUNDARY RD / E 1ST AVE,Hastings-Sunrise,498293.0,5457403.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,24,23,53,BOUNDARY RD / E 22ND AVE,Renfrew-Collingwood,498288.0,5455321.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,1,18,1,49,BOUNDARY RD / E 49TH AVE,Killarney,498280.0,5452129.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,3,19,21,BOUNDARY RD / E GEORGIA ST,Hastings-Sunrise,498279.0,5458387.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,23,9,27,BOUNDARY RD / E HASTINGS ST,Hastings-Sunrise,498282.0,5458709.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,21,18,29,BOUNDARY RD / GRANDVIEW HWY,Renfrew-Collingwood,498291.0,5456160.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,20,8,22,BOUNDARY RD / LOUGHEED HWY,Renfrew-Collingwood,498275.0,5456973.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,12,8,18,19,BOUNDARY RD / NORMANDY DR,Renfrew-Collingwood,498268.0,5455414.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,4,16,14,30,BOUNDARY RD / PARKER ST,Hastings-Sunrise,498280.0,5458112.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,22,16,50,BOUNDARY RD / VANNESS AVE,Renfrew-Collingwood,498292.0,5453505.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,17,23,34,BOUNDARY RD / VANNESS AVE,Renfrew-Collingwood,498292.0,5453505.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,4,11,44,BRIDGEWAY / E HASTINGS ST OFRP,Hastings-Sunrise,497659.0,5459005.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,9,10,30,BROCK ST / NANAIMO ST,Kensington-Cedar Cottage,495876.0,5454581.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,28,15,35,BROUGHTON ST / ROBSON ST,West End,490550.0,5459471.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,7,15,47,BROUGHTON ST / W GEORGIA ST,West End,490675.0,5459591.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,23,19,16,BROUGHTON ST / W GEORGIA ST,West End,490675.0,5459591.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,19,0,18,BURRARD ST / COMOX ST,Central Business District,490757.0,5458643.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,6,18,9,BURRARD ST / CORNWALL AVE,Kitsilano,489414.0,5457736.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,7,16,5,BURRARD ST / CORNWALL AVE,Kitsilano,489414.0,5457736.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,7,22,41,BURRARD ST / DAVIE ST,Central Business District,490604.0,5458488.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,28,10,8,BURRARD ST / DAVIE ST,Central Business District,490604.0,5458488.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,1,14,9,6,BURRARD ST / DUNSMUIR ST,Central Business District,491317.0,5459212.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,1,27,7,53,BURRARD ST / DUNSMUIR ST,Central Business District,491317.0,5459212.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,4,20,9,1,BURRARD ST / HARWOOD ST,Central Business District,490446.0,5458331.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,28,7,5,BURRARD ST / HARWOOD ST,Central Business District,490446.0,5458331.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,13,21,24,BURRARD ST / HELMCKEN ST,West End,490717.0,5458603.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,4,21,1,BURRARD ST / MELVILLE ST,Central Business District,491271.0,5459162.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,4,13,7,42,BURRARD ST / PACIFIC ST,West End,490364.0,5458256.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,21,10,16,BURRARD ST / ROBSON ST,Central Business District,491068.0,5458954.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,18,14,40,BURRARD ST / ROBSON ST,Central Business District,491068.0,5458954.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,5,27,21,28,BURRARD ST / SMITHE ST,West End,490950.0,5458837.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,9,16,15,40,BURRARD ST / SMITHE ST,West End,490950.0,5458837.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,10,14,18,48,BURRARD ST / SMITHE ST,West End,490950.0,5458837.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,10,26,15,16,BURRARD ST / SMITHE ST,West End,490950.0,5458837.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,12,24,11,58,BURRARD ST / SMITHE ST,West End,490950.0,5458837.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,28,22,24,BURRARD ST / W 10TH AVE,Kitsilano,489392.0,5456675.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,6,24,15,17,BURRARD ST / W 11TH AVE,Kitsilano,489389.0,5456572.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,10,19,53,BURRARD ST / W 12TH AVE,Kitsilano,489386.0,5456474.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,7,7,11,45,BURRARD ST / W 1ST AVE,Kitsilano,489416.0,5457555.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,1,28,11,15,BURRARD ST / W 7TH AVE,Kitsilano,489399.0,5456975.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,4,23,8,24,BURRARD ST / W CORDOVA ST,Central Business District,491550.0,5459441.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,11,20,14,49,BURRARD ST / W CORDOVA ST,Central Business District,491550.0,5459441.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,1,5,7,35,BURRARD ST / W GEORGIA ST,West End,491193.0,5459080.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,1,21,23,29,BURRARD ST / W GEORGIA ST,West End,491193.0,5459080.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,23,19,1,BURRARD ST / W GEORGIA ST,West End,491193.0,5459080.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,10,24,21,48,BURRARD ST / W GEORGIA ST,West End,491193.0,5459080.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,12,27,7,20,BURRARD ST / W GEORGIA ST,West End,491193.0,5459080.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,2,16,20,27,BURRARD ST / W HASTINGS ST,Central Business District,491494.0,5459386.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,10,30,21,16,BUTE ST / COMOX ST,West End,490454.0,5458946.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,12,23,7,57,BUTLER ST / E 49TH AVE,Killarney,497552.0,5452431.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,14,18,12,CAMBIE ST / DUNSMUIR ST,Central Business District,491886.0,5458643.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,8,27,23,6,CAMBIE ST / NELSON ST,Central Business District,491405.0,5458158.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,1,17,7,47,CAMBIE ST / SW MARINE DR,Marpole,491462.0,5450827.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,17,11,11,CAMBIE ST / SW MARINE DR,Marpole,491473.0,5450817.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,17,13,11,CAMBIE ST / W 12TH AVE,Fairview,491628.0,5456410.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,12,26,20,22,CAMBIE ST / W 18TH AVE,South Cambie,491619.0,5455799.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,12,5,16,55,CAMBIE ST / W 22ND AVE,South Cambie,491607.0,5455389.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,10,17,1,0,CAMBIE ST / W 41ST AVE,Oakridge,491528.0,5453418.0
Vehicle Collision or Pedestrian Struck (with Injury),2015,3,11,12,11,CAMBIE ST / W 41ST AVE,Riley Park,491553.0,5453430.0
