TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Theft,2016,8,17,19,0,2XX RENFREW ST,Hastings-Sunrise,496796.5059,5458823.0958
Other Theft,2016,11,7,17,30,2XX RENFREW ST,Hastings-Sunrise,496805.1826,5458912.1314
Other Theft,2016,11,7,21,0,2XX RENFREW ST,Hastings-Sunrise,496805.2017,5458908.534
Other Theft,2016,11,7,23,0,2XX RENFREW ST,Hastings-Sunrise,496805.2017,5458908.534
Other Theft,2016,12,3,22,14,2XX ROBSON ST,Central Business District,491566.7732,5458453.5939
Other Theft,2016,4,9,10,40,2XX ROBSON ST,Central Business District,491586.5842,5458434.2431
Other Theft,2016,3,23,2,12,2XX ROBSON ST,Central Business District,491589.0114,5458444.6546
Other Theft,2016,5,16,0,51,2XX ROBSON ST,Central Business District,491589.0114,5458444.6546
Other Theft,2016,7,23,18,24,2XX ROBSON ST,Central Business District,491589.0114,5458444.6546
Other Theft,2016,7,24,10,11,2XX ROBSON ST,Central Business District,491589.0114,5458444.6546
Other Theft,2016,8,2,21,54,2XX ROBSON ST,Central Business District,491589.0114,5458444.6546
Other Theft,2016,6,28,9,41,2XX ROBSON ST,Central Business District,491606.3952,5458414.8922
Other Theft,2016,7,6,1,30,2XX ROBSON ST,Central Business District,491616.7468,5458417.5634
Other Theft,2016,8,11,20,3,2XX ROBSON ST,Central Business District,491631.4891,5458390.3812
Other Theft,2016,2,7,9,30,2XX SMITHE ST,Central Business District,491483.2985,5458305.5975
Other Theft,2016,4,29,14,10,2XX SMITHE ST,Central Business District,491483.2985,5458305.5975
Other Theft,2016,3,23,18,42,2XX SMITHE ST,Central Business District,491505.5006,5458295.8867
Other Theft,2016,10,5,17,0,2XX SOUTHERN ST,Strathcona,492803.4255,5457559.9411
Other Theft,2016,9,14,15,15,2XX SW MARINE DR,Marpole,491932.634,5451012.3967
Other Theft,2016,10,10,8,8,2XX TERMINAL AVE,Strathcona,492839.0939,5457770.896
Other Theft,2016,10,10,8,16,2XX TERMINAL AVE,Strathcona,492839.0939,5457770.896
Other Theft,2016,9,19,16,0,2XX TERMINAL AVE,Strathcona,492846.7884,5457768.8264
Other Theft,2016,10,16,18,20,2XX TERMINAL AVE,Strathcona,492846.7884,5457768.8264
Other Theft,2016,11,7,18,24,2XX TERMINAL AVE,Strathcona,492846.7884,5457768.8264
Other Theft,2016,10,29,22,0,2XX THURLOW ST,Central Business District,491347.1835,5459535.6494
Other Theft,2016,5,3,21,15,2XX UNION ST,Strathcona,492790.1556,5458333.133
Other Theft,2016,11,27,16,45,2XX UNION ST,Strathcona,492793.84,5458332.9895
Other Theft,2016,7,5,17,34,2XX UNION ST,Strathcona,492797.5243,5458332.8461
Other Theft,2016,5,10,15,45,2XX UNION ST,Strathcona,492804.8931,5458332.5592
Other Theft,2016,1,29,17,32,2XX UNION ST,Strathcona,492849.1055,5458330.838
Other Theft,2016,11,3,19,30,2XX UNION ST,Strathcona,492867.5274,5458330.1208
Other Theft,2016,12,31,20,30,2XX W 10TH AVE,Mount Pleasant,492003.9783,5456609.6326
Other Theft,2016,5,25,20,0,2XX W 10TH AVE,Mount Pleasant,492024.2249,5456609.1048
Other Theft,2016,8,28,22,35,2XX W 12TH AVE,Mount Pleasant,491979.7546,5456408.638
Other Theft,2016,5,27,22,0,2XX W 1ST AVE,Mount Pleasant,491849.715,5457377.4281
Other Theft,2016,6,7,18,13,2XX W 1ST AVE,Mount Pleasant,491994.4032,5457512.3476
Other Theft,2016,7,29,20,0,2XX W 1ST AVE,Mount Pleasant,491994.4032,5457512.3476
Other Theft,2016,7,25,3,11,2XX W 22ND AVE,Riley Park,491919.3192,5455368.0348
Other Theft,2016,4,21,17,5,2XX W 23RD AVE,Riley Park,491972.2694,5455260.4573
Other Theft,2016,1,6,15,30,2XX W 2ND AVE,Mount Pleasant,491984.2761,5457362.0944
Other Theft,2016,4,7,17,55,2XX W 2ND AVE,Mount Pleasant,491984.2761,5457362.0944
Other Theft,2016,8,6,17,36,2XX W 2ND AVE,Mount Pleasant,491984.2761,5457362.0944
Other Theft,2016,8,23,22,30,2XX W 2ND AVE,Mount Pleasant,491984.2761,5457362.0944
Other Theft,2016,12,14,8,33,2XX W 2ND AVE,Mount Pleasant,491984.2761,5457362.0944
Other Theft,2016,9,3,14,38,2XX W 2ND AVE,Mount Pleasant,491984.8956,5457362.5754
Other Theft,2016,10,20,23,0,2XX W 2ND AVE,Mount Pleasant,491984.8956,5457362.5754
Other Theft,2016,7,10,7,39,2XX W 2ND AVE,Mount Pleasant,492039.778,5457386.2964
Other Theft,2016,2,5,18,0,2XX W 3RD AVE,Mount Pleasant,491955.9381,5457296.2786
Other Theft,2016,2,12,10,40,2XX W 49TH AVE,Oakridge,491807.5141,5452574.7444
Other Theft,2016,4,4,9,20,2XX W 4TH AVE,Mount Pleasant,491967.0941,5457199.8511
Other Theft,2016,5,6,21,30,2XX W 5TH AVE,Mount Pleasant,492012.2214,5457092.5397
Other Theft,2016,6,19,0,53,2XX W 62ND AVE,Marpole,491884.6966,5451286.1192
Other Theft,2016,7,11,0,45,2XX W 62ND AVE,Marpole,491884.6966,5451286.1192
Other Theft,2016,12,12,10,0,2XX W 6TH AVE,Mount Pleasant,491985.2218,5456989.7031
Other Theft,2016,5,14,10,46,2XX W 6TH AVE,Mount Pleasant,492022.0492,5456988.656
Other Theft,2016,4,4,13,30,2XX W BROADWAY AVE,Mount Pleasant,491976.1295,5456718.2406
Other Theft,2016,11,15,13,0,2XX W BROADWAY AVE,Mount Pleasant,491976.1295,5456718.2406
Other Theft,2016,3,1,9,10,2XX W BROADWAY AVE,Mount Pleasant,492019.0364,5456707.8783
Other Theft,2016,3,10,0,1,2XX W HASTINGS ST,Central Business District,492023.4203,5458871.0368
Other Theft,2016,4,17,14,50,2XX W HASTINGS ST,Central Business District,492023.4203,5458871.0368
Other Theft,2016,4,24,14,26,2XX W HASTINGS ST,Central Business District,492023.4203,5458871.0368
Other Theft,2016,6,10,15,20,2XX W HASTINGS ST,Central Business District,492023.4203,5458871.0368
Other Theft,2016,9,1,0,0,2XX W HASTINGS ST,Central Business District,492023.9092,5458870.5744
Other Theft,2016,6,17,17,5,2XX W HASTINGS ST,Central Business District,492028.77,5458878.5636
Other Theft,2016,7,15,19,4,2XX W HASTINGS ST,Central Business District,492028.77,5458878.5636
Other Theft,2016,8,11,14,20,2XX W HASTINGS ST,Central Business District,492028.77,5458878.5636
Other Theft,2016,9,15,13,10,2XX W PENDER ST,Central Business District,491958.8371,5458790.5821
Other Theft,2016,10,4,13,0,2XX W PENDER ST,Central Business District,491958.8371,5458790.5821
Other Theft,2016,10,7,11,7,2XX W PENDER ST,Central Business District,491958.8371,5458790.5821
Other Theft,2016,11,14,12,15,2XX W PENDER ST,Central Business District,491958.8371,5458790.5821
Other Theft,2016,12,1,17,30,2XX W PENDER ST,Central Business District,491958.8371,5458790.5821
Other Theft,2016,2,16,12,0,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,3,28,19,23,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,4,5,13,50,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,5,30,6,40,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,6,1,20,15,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,6,8,13,0,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,6,13,16,50,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,6,21,12,40,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,6,22,12,0,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,9,8,17,0,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,9,12,18,30,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,9,13,13,0,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,9,14,13,20,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,9,21,9,15,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,9,29,18,0,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,10,2,15,53,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,11,30,13,10,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,12,13,19,2,2XX W PENDER ST,Central Business District,491958.8633,5458790.5566
Other Theft,2016,10,26,6,59,2XX WATER ST,Central Business District,492173.746,5459048.9948
Other Theft,2016,6,3,17,46,30XX ARBUTUS ST,Kitsilano,488855.1123,5456247.618
Other Theft,2016,12,9,14,36,30XX E 18TH AVE,Renfrew-Collingwood,496985.3234,5455690.184
Other Theft,2016,6,11,11,0,30XX E 19TH AVE,Renfrew-Collingwood,497062.0917,5455594.9039
Other Theft,2016,6,7,19,0,30XX E 6TH AVE,Hastings-Sunrise,497017.459,5456890.8547
Other Theft,2016,8,4,12,30,30XX E 6TH AVE,Hastings-Sunrise,497017.459,5456890.8547
Other Theft,2016,2,19,22,0,30XX E 7TH AVE,Hastings-Sunrise,497053.1707,5456783.3105
Other Theft,2016,10,22,20,6,30XX E HASTINGS ST,Hastings-Sunrise,496987.8807,5458716.9888
Other Theft,2016,3,23,20,44,30XX E HASTINGS ST,Hastings-Sunrise,497152.6454,5458708.0212
Other Theft,2016,8,4,15,40,30XX GRANDVIEW HWY,Renfrew-Collingwood,497076.9857,5456156.873
Other Theft,2016,5,29,13,22,30XX GRANDVIEW HWY,Renfrew-Collingwood,497077.5104,5456156.8619
Other Theft,2016,5,20,14,5,30XX GRANDVIEW HWY,Renfrew-Collingwood,497080.357,5456156.8
Other Theft,2016,8,10,14,15,30XX GRANDVIEW HWY,Renfrew-Collingwood,497126.8071,5456155.7934
Other Theft,2016,12,4,14,30,30XX GRANVILLE ST,Fairview,489910.3052,5456237.3782
Other Theft,2016,2,24,11,17,30XX GRANVILLE ST,Fairview,489910.3594,5456241.7595
Other Theft,2016,3,20,12,0,30XX GRANVILLE ST,Fairview,489910.3594,5456241.7595
Other Theft,2016,7,25,13,58,30XX KINGS AVE,Renfrew-Collingwood,496970.9418,5454483.6951
Other Theft,2016,11,29,16,35,30XX KINGSWAY AVE,Renfrew-Collingwood,497078.1448,5453664.9388
Other Theft,2016,5,16,19,0,30XX KINGSWAY AVE,Renfrew-Collingwood,497078.1451,5453664.9388
Other Theft,2016,10,1,8,22,30XX KINGSWAY AVE,Renfrew-Collingwood,497078.1451,5453664.9388
Other Theft,2016,7,15,16,52,30XX KNIGHT ST,Kensington-Cedar Cottage,494425.7353,5456105.2384
Other Theft,2016,6,14,16,0,30XX MAIN ST,Mount Pleasant,492632.8625,5456108.7764
Other Theft,2016,10,1,18,0,30XX MAIN ST,Mount Pleasant,492635.0917,5456153.0701
Other Theft,2016,10,1,17,0,30XX MAIN ST,Mount Pleasant,492641.2635,5456093.7811
Other Theft,2016,6,10,15,15,30XX MAIN ST,Mount Pleasant,492641.995,5456108.3168
Other Theft,2016,9,9,15,30,30XX MAIN ST,Mount Pleasant,492643.5495,5456139.2053
Other Theft,2016,12,13,0,57,30XX MAIN ST,Mount Pleasant,492644.2242,5456152.6105
Other Theft,2016,11,13,11,15,30XX MAIN ST,Mount Pleasant,492645.2748,5456173.4855
Other Theft,2016,8,30,19,30,30XX MILLER DR,Hastings-Sunrise,496995.2252,5459221.6117
Other Theft,2016,9,24,21,15,30XX MILLER DR,Hastings-Sunrise,496995.2252,5459221.6117
Other Theft,2016,12,20,12,0,30XX PRINCE EDWARD ST,Mount Pleasant,492987.4329,5456098.4605
Other Theft,2016,2,23,9,15,30XX PRINCE EDWARD ST,Mount Pleasant,492987.4896,5456100.734
Other Theft,2016,6,27,20,24,30XX PRINCE EDWARD ST,Mount Pleasant,492987.4896,5456100.734
Other Theft,2016,7,1,11,47,30XX PRINCE EDWARD ST,Mount Pleasant,492987.4896,5456100.734
Other Theft,2016,4,6,14,30,30XX SLOCAN ST,Renfrew-Collingwood,496391.3972,5455973.1559
Other Theft,2016,12,4,1,0,30XX SLOCAN ST,Renfrew-Collingwood,496391.472,5455969.5571
Other Theft,2016,7,21,18,45,30XX SOPHIA ST,Mount Pleasant,492846.4121,5456176.6301
Other Theft,2016,4,23,20,0,30XX VENABLES ST,Hastings-Sunrise,497087.0401,5458182.1988
Other Theft,2016,3,9,22,21,30XX W 16TH AVE,Arbutus Ridge,487455.5049,5456107.9088
Other Theft,2016,1,17,14,33,30XX W 20TH AVE,Arbutus Ridge,487362.3182,5455781.1951
Other Theft,2016,7,15,1,0,30XX W 20TH AVE,Arbutus Ridge,487362.3182,5455781.1951
Other Theft,2016,7,21,8,30,30XX W 28TH AVE,Dunbar-Southlands,487376.9127,5454932.4793
Other Theft,2016,1,16,21,0,30XX W 3RD AVE,Kitsilano,487433.0965,5457405.2497
Other Theft,2016,6,8,10,0,30XX W 41 AV,Kerrisdale,487384.1209,5453560.5649
Other Theft,2016,1,18,23,0,30XX W 4TH AVE,Kitsilano,487388.6716,5457308.0152
Other Theft,2016,3,20,17,48,30XX W BROADWAY AVE,Kitsilano,487410.0642,5456831.4573
Other Theft,2016,4,30,17,45,30XX W BROADWAY AVE,Kitsilano,487412.9643,5456840.5235
Other Theft,2016,1,15,17,29,30XX W BROADWAY AVE,Kitsilano,487431.0636,5456840.0147
Other Theft,2016,1,10,16,37,30XX W BROADWAY AVE,Kitsilano,487448.906,5456830.3655
Other Theft,2016,1,18,17,8,30XX W BROADWAY AVE,Kitsilano,487448.906,5456830.3655
Other Theft,2016,5,29,11,47,30XX W BROADWAY AVE,Kitsilano,487448.906,5456830.3655
Other Theft,2016,7,20,15,24,30XX W BROADWAY AVE,Kitsilano,487448.906,5456830.3655
Other Theft,2016,7,20,16,10,30XX W BROADWAY AVE,Kitsilano,487448.906,5456830.3655
Other Theft,2016,7,31,14,48,30XX W BROADWAY AVE,Kitsilano,487448.906,5456830.3655
Other Theft,2016,12,27,14,19,30XX WALL ST,Hastings-Sunrise,496975.9531,5459622.1173
Other Theft,2016,12,23,10,43,31XX ADANAC ST,Hastings-Sunrise,497280.3725,5458296.6843
Other Theft,2016,1,22,14,49,31XX ARBUTUS ST,Kitsilano,488867.881,5456087.3945
Other Theft,2016,5,20,22,33,31XX ARBUTUS ST,Kitsilano,488867.881,5456087.3945
Other Theft,2016,10,9,20,51,31XX ARBUTUS ST,Kitsilano,488867.881,5456087.3945
Other Theft,2016,11,21,17,32,31XX ARBUTUS ST,Kitsilano,488867.881,5456087.3945
Other Theft,2016,12,11,20,0,31XX ARBUTUS ST,Kitsilano,488867.881,5456087.3945
Other Theft,2016,7,17,17,42,31XX ARBUTUS ST,Kitsilano,488868.0692,5456085.929
Other Theft,2016,6,6,18,15,31XX ASH ST,Fairview,491409.7345,5456055.729
Other Theft,2016,11,19,14,0,31XX CAMBIE ST,Fairview,491624.1974,5456077.5462
Other Theft,2016,6,3,11,0,31XX E 14TH AVE,Renfrew-Collingwood,497190.7183,5456054.879
Other Theft,2016,12,1,20,0,31XX E 16TH AVE,Renfrew-Collingwood,497186.3402,5455873.2229
Other Theft,2016,2,9,23,0,31XX E 27TH AVE,Renfrew-Collingwood,497304.8114,5454836.7432
Other Theft,2016,10,7,15,43,31XX E 27TH AVE,Renfrew-Collingwood,497304.8114,5454836.7432
Other Theft,2016,9,28,14,0,31XX E 27TH AVE,Renfrew-Collingwood,497304.9381,5454836.7436
Other Theft,2016,11,2,10,0,31XX E 27TH AVE,Renfrew-Collingwood,497304.9381,5454836.7436
Other Theft,2016,6,21,5,30,31XX E 29TH AVE,Renfrew-Collingwood,497096.3038,5454636.5125
Other Theft,2016,1,19,13,0,31XX E 2ND AVE,Hastings-Sunrise,497221.3429,5457306.4422
Other Theft,2016,4,22,4,0,31XX E 45TH AVE,Killarney,497255.8159,5452938.8564
Other Theft,2016,10,20,7,42,31XX E 49TH AVE,Killarney,497039.8929,5452432.4896
Other Theft,2016,2,25,13,0,31XX E 54 AV,Killarney,497073.0433,5451926.5768
Other Theft,2016,5,12,9,41,31XX E 54TH AVE,Killarney,497071.4676,5451926.5763
Other Theft,2016,12,10,15,25,31XX E 54TH AVE,Killarney,497071.4676,5451926.5763
Other Theft,2016,1,7,16,25,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,1,27,18,16,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,1,28,16,23,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,2,18,13,10,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,2,23,13,43,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,3,4,15,52,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,3,8,14,51,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,3,17,18,25,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,4,3,15,57,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,4,4,11,47,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,6,29,15,17,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,6,29,16,30,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,7,5,16,39,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,7,12,18,20,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,9,10,13,41,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,9,17,20,30,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,11,4,11,7,31XX E 54TH AVE,Killarney,497073.0433,5451926.5768
Other Theft,2016,2,21,17,15,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,4,18,19,39,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,6,24,13,36,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,7,18,18,14,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,8,4,13,24,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,8,15,18,50,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,8,15,19,30,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,8,17,18,50,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,8,23,13,0,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,9,1,18,7,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,9,22,19,5,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,9,27,10,56,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,11,5,14,22,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,11,17,20,4,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,11,24,16,38,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,11,26,17,35,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,12,29,18,26,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,12,31,14,5,31XX E BROADWAY AVE,Renfrew-Collingwood,497246.1063,5456566.2376
Other Theft,2016,1,17,11,17,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,1,20,16,0,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,1,21,11,55,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,1,26,18,45,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,2,2,19,55,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,2,5,9,38,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,2,5,16,20,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,2,10,17,52,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,2,15,10,41,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,2,16,17,24,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,2,22,20,29,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,2,29,12,55,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,2,29,18,39,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,3,1,17,25,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,3,1,18,59,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,3,6,15,20,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,3,9,18,21,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,3,10,15,16,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,3,13,17,57,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,3,14,18,30,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,3,15,18,49,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,3,15,19,28,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,3,17,13,54,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,3,26,16,52,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,4,1,13,49,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,4,8,12,32,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,4,12,13,55,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,4,21,10,53,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,5,2,19,20,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,5,6,21,38,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,5,9,16,1,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,5,9,19,15,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,6,1,9,45,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,6,1,20,29,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,6,20,16,34,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,6,24,18,54,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,7,4,5,6,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,7,6,19,7,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,7,8,20,40,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,7,10,13,38,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,7,11,17,22,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,7,15,14,2,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,7,15,17,52,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,7,29,17,51,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,8,11,17,23,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,8,12,16,55,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,8,23,16,30,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,8,24,16,29,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,9,3,17,40,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,9,10,11,51,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,9,10,13,26,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,9,12,10,18,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,9,22,16,29,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,10,1,15,44,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,10,6,13,41,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,10,21,21,27,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,10,22,13,5,31XX E BROADWAY AVE,Renfrew-Collingwood,497248.1034,5456566.2411
Other Theft,2016,7,11,15,30,31XX E HASTINGS ST,Hastings-Sunrise,497273.339,5458717.2932
Other Theft,2016,10,23,22,9,31XX E HASTINGS ST,Hastings-Sunrise,497273.339,5458717.2932
Other Theft,2016,10,8,21,30,31XX E HASTINGS ST,Hastings-Sunrise,497273.4179,5458717.2934
Other Theft,2016,1,2,14,45,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
Other Theft,2016,1,7,13,51,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
Other Theft,2016,1,7,20,6,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
Other Theft,2016,1,8,17,45,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
Other Theft,2016,1,11,12,11,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
Other Theft,2016,1,13,13,20,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
Other Theft,2016,1,14,13,37,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
Other Theft,2016,1,17,17,40,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
Other Theft,2016,1,17,19,30,31XX GRANDVIEW HWY,Renfrew-Collingwood,497308.7697,5456155.9233
